지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22105,2018-06-10,5.8,1008.2,78,16.7,17.9,2.5,1.5,1.8,3,7.7,9.1
22105,2018-06-11,5.5,1002.8,71,15.9,18.4,2,1.2,1.6,2.7,6.4,8
22105,2018-06-12,6.1,1004,73,16.1,18.9,1.8,1.1,1.3,2.3,5,6.4
22105,2018-06-13,3.7,1009.3,75,17.2,19.6,1.8,1.1,1.3,2.3,7.2,8
22105,2018-06-14,7,1011.4,74,17.5,20.1,3,1.9,2.4,3.6,9,10.7
22105,2018-06-15,5.8,1014.3,71,16.4,19.9,2.8,1.7,2.2,3.4,7.3,9.1
22105,2018-06-16,3.8,1014.9,70,16.4,19.9,1.8,1.1,1.5,2.2,6.9,8
22105,2018-06-17,6.7,1010.7,84,18,19.8,1.7,1,1.2,2,6.7,8
22105,2018-06-18,4,1007,89,19.7,20.5,1,.6,1,1.8,5.8,7.1
22105,2018-06-19,4.2,1003.4,89,20,20.7,1,.6,.9,1.4,3.9,4.6
22105,2018-06-20,4.2,1001.6,86,19.8,20.6,.9,.6,.8,1.3,4.2,5.8
22105,2018-06-21,2.7,1005.4,70,20.8,20.9,.8,.5,.7,1.2,4.8,5.8
22105,2018-06-22,4.2,1007.6,80,21.2,21.2,.6,.3,.5,.9,3.5,8
22105,2018-06-23,4.9,1002.2,80,21.2,21.1,1,.6,1.1,1.9,3.1,4.6
22105,2018-06-24,3.2,1004.9,74,22.5,21.8,.7,.4,.5,.9,4.7,5.8
22105,2018-06-25,1.9,1009.9,82,22.5,22.5,.6,.4,.4,.8,4.6,5.8
22105,2018-06-26,6.7,1004.8,92,20.7,21.1,1.5,.9,1.9,3.9,4.5,7.1
22105,2018-06-27,2.9,999.8,89,19.2,19.9,1.9,1.2,2,3.3,6.7,9.1
22105,2018-06-28,5.2,999.1,89,18.4,18.3,1.7,1.1,1.6,2.5,5.3,6.4
22105,2018-06-29,4,1002.7,90,17.8,16.9,1.2,.7,.9,1.7,5.2,7.1
22105,2018-06-30,5.5,1010.4,93,17.8,17.1,1.5,.9,1.2,2.2,4.7,5.8
22105,2018-07-01,4.2,1011.9,95,17.5,16.9,1.2,.7,1,1.9,4.4,5.3
22105,2018-07-02,4,1008.7,95,18.6,17.4,1,.6,1,1.8,4.5,5.8
22105,2018-07-03,4.5,1002.2,95,18.9,17.8,1,.6,2,3.4,4.5,5.3
22105,2018-07-04,4.9,997.5,96,18.3,17.6,2.9,1.8,2.3,3.8,7,8
22105,2018-07-05,3.6,1005.6,95,19.3,20.9,4.2,2.6,3.7,7.8,9.3,10.7
22105,2018-07-06,7.2,1011,90,18.3,21.5,6.2,4,4.9,7.8,10.6,10.7
22105,2018-07-07,7.3,1013.5,78,18.1,21,4.7,2.9,3.6,6.4,9,10.7
22105,2018-07-08,5.1,1015.5,81,18.1,20.8,2.9,1.8,2.5,4.2,7.9,9.1
22105,2018-07-09,2.3,1017.9,88,18.1,20.7,1.6,1,1.5,2.7,6.3,8
22105,2018-07-10,2.2,1016.6,94,19.3,20.9,1,.6,.9,1.6,5.7,6.4
22105,2018-07-11,1.6,1016,94,19.7,21,.7,.4,.5,.9,5.3,8
22105,2018-07-12,3.6,1011.7,89,21.9,21.4,.4,.2,.3,.5,4.9,10.7
22105,2018-07-13,3.4,1010.2,82,23.7,22.5,.4,.3,.4,.8,5.7,9.1
22105,2018-07-14,3.3,1009.3,84,24.2,23.2,.4,.3,.5,.8,3.3,6.4
22105,2018-07-15,3.3,1010.3,86,24.2,24,.5,.3,.5,.8,3.1,3.8
22105,2018-07-16,2.6,1010.4,85,24.7,24.3,.4,.2,.3,.6,3.4,4.9
22105,2018-07-17,2.8,1009.8,85,25.1,24.6,.5,.3,.6,1,3.6,4.3
22105,2018-07-18,1.9,1010.8,85,24.9,25,.7,.4,.5,.9,7.4,8
22105,2018-07-19,2.5,1009.8,89,25.2,25.9,.7,.4,.5,.8,5.9,6.4
22105,2018-07-20,4,1008.3,87,25.5,25.9,.8,.4,.8,1.5,3.6,5.3
22105,2018-07-21,6.5,1007.9,87,24.4,23.7,1.3,.8,1,1.6,3.8,4.6
22105,2018-07-22,5.3,1007.6,88,24.1,23.6,1.2,.7,.9,1.4,4,4.9
22105,2018-07-23,1.7,1007.7,79,26.2,23.9,.6,.4,.6,1.2,4.9,8
22105,2018-07-24,2.7,1007.5,90,26.2,26.1,.5,.3,.4,.8,5.7,9.1
22105,2018-07-25,4.1,1006.6,93,25.9,26.7,.7,.4,.5,.9,6.8,8
22105,2018-07-26,3.9,1006.7,93,26.3,27.1,.6,.3,.5,.9,3.2,7.1
22105,2018-07-27,3.3,1007.2,89,26.7,27.3,.6,.3,.4,.7,2.9,6.4
22105,2018-07-28,2.8,1007.3,85,26.7,27.5,.6,.3,.7,1,3.6,8
22105,2018-07-29,8.3,1004.2,86,25.7,26.9,2.8,1.7,2.5,4.3,6,8
22105,2018-07-30,3.8,1005.8,92,25.3,26.1,2.1,1.3,1.9,3.5,7.3,9.1
22105,2018-07-31,2.6,1005.8,89,26,27.3,1.1,.6,.8,1.5,5.6,6.4
22105,2018-08-01,2.8,1004.9,87,26.2,27.2,.7,.4,.6,1.1,4.8,5.3
22105,2018-08-02,2.1,1007.2,86,26.5,27.9,.4,.2,.3,.6,3.9,5.8
22105,2018-08-03,4.8,1007.7,88,27.1,28.3,.8,.5,.8,1.4,2.9,3.8
22105,2018-08-04,2.4,1005.5,82,29,29.1,.8,.5,.7,1.2,3.7,4.6
22105,2018-08-05,2,1005,78,28.4,28.8,.8,.5,.6,1,5,7.1
22105,2018-08-06,6.3,1007.7,81,26.1,28.4,2.1,1.3,1.8,3,6.6,8
22105,2018-08-07,4,1009.3,74,25.7,28,1.7,1,1.3,2.1,6.8,8
22105,2018-08-08,2.9,1007.8,69,25.6,28,1.3,.8,1.1,1.9,7.1,8
22105,2018-08-09,3.2,1005.4,74,25.7,28,1.3,.8,1,1.5,6.7,8
22105,2018-08-10,3.2,1005.3,76,25.6,28,1.4,.9,1.1,1.8,6.7,8
22105,2018-08-11,3.8,1007.1,75,25.8,27.8,1.3,.8,1,1.6,6.4,7.1
22105,2018-08-12,4.8,1008.9,81,26.2,28,1.5,.9,1.1,2,5.9,7.1
22105,2018-08-13,3.4,1010.3,85,27.7,28.9,1.2,.7,.9,1.6,4.8,7.1
22105,2018-08-14,4.4,1010.3,85,28.3,29.1,.9,.6,.7,1.2,3.5,4.9
22105,2018-08-15,2.4,1008.9,82,28,29.5,.7,.4,.5,.8,3.2,9.1
22105,2018-08-16,7.6,1010.5,73,24.9,28.8,3.2,1.9,3.1,4.8,6.8,9.1
22105,2018-08-17,4.7,1014.9,59,23.8,28.2,3.8,2.3,2.8,4.9,9.5,10.7
22105,2018-08-18,5,1012.4,55,24.2,27.9,2.8,1.7,2.2,3.8,9.3,10.7
22105,2018-08-19,3.8,1011.1,63,24.3,27.6,1.4,.8,1.3,2.4,6.9,8
22105,2018-08-20,5.4,1007.7,74,25.5,27.6,1.1,.7,1.6,2.4,4.1,7.1
22105,2018-08-21,8.7,,79,26.3,26.9,2.5,1.5,1.9,3.2,4.8,5.3
22105,2018-08-22,2.6,1007,83,27.1,27.4,.9,.6,.9,1.3,4.6,6.4
22105,2018-08-23,3.6,1003,81,27.2,27.8,1.8,1.1,2,3.4,5,7.1
22105,2018-08-24,10.2,995.6,84,25,26.6,4.6,2.7,4.1,7,6.9,8
22105,2018-08-25,4.8,1007.3,73,25.3,26.4,3.4,2.1,2.6,4.2,8.8,10.7
22105,2018-08-26,6,1011.5,70,22.4,25.8,2.6,1.6,2.1,4.3,9.8,10.7
22105,2018-08-27,3.1,1011.6,86,23.8,25.9,1.8,1.1,1.5,3.1,8.4,9.1
22105,2018-08-28,3.3,1012.8,85,23.2,25.9,1,.6,.8,1.6,6.1,8
22105,2018-08-29,4.6,1009.3,86,24.1,25.9,1.1,.7,1,2,4,6.4
22105,2018-08-30,6.7,1007.3,83,25.9,25.9,1.7,1,1.3,2,4.2,5.3
22105,2018-08-31,3.1,1009.8,81,23.1,25.8,1.1,.7,.9,1.8,4.3,5.8
22105,2018-09-01,6.2,1013.4,68,23,25.9,1.7,1,1.5,2.6,4.7,7.1
22105,2018-09-02,2.3,1011.6,67,22.1,26,1.5,.9,1.3,2.1,5.9,7.1
22105,2018-09-03,6.2,1002.9,86,24.1,25.7,1.5,1,1.9,2.9,4.8,9.1
22105,2018-09-04,5.1,996,83,22.7,25.4,1.4,.9,1.5,2.5,4.7,7.1
22105,2018-09-05,7,999.7,56,24.7,25.1,1.8,1.1,1.5,2.6,4.5,7.1
22105,2018-09-06,6.5,1003.6,65,24.4,24.8,1.6,1,1.5,2.5,4,5.3
22105,2018-09-07,7.3,1003.5,62,23.9,24.8,2.2,1.3,1.8,3.2,5,5.8
22105,2018-09-08,4.1,1013.3,58,22.3,24.4,1.1,.7,.9,1.5,4.5,5.3
22105,2018-09-09,7,1016.9,64,22.4,24.8,2.1,1.3,2.2,3.5,4.8,6.4
22105,2018-09-10,6.2,1021.9,58,20.8,24.1,3.1,1.8,2.2,3.7,6.9,8
22105,2018-09-11,5.1,1022.8,58,20.3,24.1,2.4,1.5,1.7,2.8,7.2,9.1
22105,2018-09-12,3.8,1019.6,64,21.2,24.7,1.9,1.1,1.3,2.5,6.1,7.1
22105,2018-09-13,3.3,1018.4,74,22.2,24.7,1.2,.7,.9,1.5,5,7.1
22105,2018-09-14,4.2,1017.2,78,21.9,24.5,1.3,.8,.9,1.8,4.7,5.3
22105,2018-09-15,3,1014.8,78,22.2,24.4,1.3,.8,1,1.6,5.3,6.4
22105,2018-09-16,4,1013.7,79,23.1,24.4,1.1,.7,.9,1.5,4.7,6.4
22105,2018-09-17,3.2,1015.9,71,22.7,24.3,.9,.5,.7,1.3,5,12.8
22105,2018-09-18,2.4,1016,73,22.3,24.4,.5,.3,.4,.7,7,10.7
22105,2018-09-19,2.9,1014.4,72,22.4,24.8,.6,.4,.5,.9,3.9,9.1
22105,2018-09-20,5.2,1012.1,75,21.1,24.5,1.4,.8,1.5,2.5,3.9,5.8
22105,2018-09-21,5,1010.6,71,21,24.4,2.4,1.5,1.7,2.8,6,7.1
22105,2018-09-22,3.4,1012.9,64,22.5,24.5,1.5,.9,1.5,2.6,7,8
22105,2018-09-23,5.3,1014.5,56,22.4,23.8,1.4,.8,1.1,1.9,5.2,8
22105,2018-09-24,4.2,1017.4,47,20.1,23.8,1.4,.9,1.2,1.9,5,7.1
22105,2018-09-25,4.8,1019.8,53,19.7,23.8,1.3,.8,1.4,2.1,5.2,6.4
22105,2018-09-26,5.8,1020.8,60,18.9,23.5,1.8,1.1,1.5,2.3,4.8,5.8
22105,2018-09-27,6.4,1019.1,55,19.5,23.3,1.9,1.1,1.3,2.4,5.1,5.8
22105,2018-09-28,4.2,1019.6,56,19.6,22.9,1.6,1,1.2,2,6.5,7.1
22105,2018-09-29,4,1014.8,70,20.3,22.8,1.5,.9,1.1,1.9,5.8,7.1
22105,2018-09-30,4.1,1003.1,74,20.2,22.9,2.1,1.3,1.9,3.2,6.2,8
22105,2018-10-01,10.3,1003.6,46,18.4,22.6,3.3,2,2.2,3.9,6.1,6.4
22105,2018-10-02,4.1,1015.4,55,19.2,22.5,2.7,1.6,2.1,3.7,7.5,9.1
22105,2018-10-03,1.6,1021.4,54,19.9,22.6,1.7,1,1.7,2.6,8.5,9.1
22105,2018-10-04,5.5,1025.3,66,20.3,21.9,1.4,.9,1.4,2.3,5,8
22105,2018-10-05,8.2,1020.2,85,18.8,21.5,2.7,1.6,2.1,3.3,6,7.1
22105,2018-10-06,12.7,1002.4,87,20.1,21.6,5.5,3.3,5.1,8.9,7.1,9.1
22105,2018-10-07,4.1,1013.7,73,20.1,21.8,3.5,2.1,3.4,6.8,8.2,9.1
22105,2018-10-08,6.8,1017.5,47,18.2,21.3,2.8,1.7,2.5,3.9,7.4,9.1
22105,2018-10-09,2.7,1017.2,48,18.9,21.3,1.3,.8,1.2,2,7.7,9.1
22105,2018-10-10,7.7,1012.9,54,18,21.4,2,1.2,2,3.6,5.1,8
22105,2018-10-11,7.5,1019.1,47,13.8,20.9,2.5,1.5,1.9,3.6,5.8,7.1
22105,2018-10-12,4.6,1024.5,53,15.1,20.5,1.9,1.1,1.5,2.8,5.7,7.1
22105,2018-10-13,2,1025.3,50,16.5,20.3,1,.6,1,1.7,6,7.1
22105,2018-10-14,3.2,1021.3,51,17.3,20.4,.9,.5,.8,1.4,6.1,8
22105,2018-10-15,3.6,1018.5,57,17.5,20.4,1.1,.7,.8,1.5,4.5,5.8
22105,2018-10-16,4.3,1015.9,62,17.3,20.6,1.3,.8,1,1.7,5.3,7.1
22105,2018-10-17,7.4,1015.8,68,14.9,20.1,2.5,1.5,1.9,3.1,5.4,5.8
22105,2018-10-18,10.5,1018.4,70,14.9,19.6,3.6,2.1,2.6,4.6,5.9,6.4
22105,2018-10-19,7.7,1023.5,57,15.2,19.4,3.1,1.9,2.7,4.1,6.3,7.1
22105,2018-10-20,1.8,1024.9,57,16.1,19.6,1.3,.8,1.1,2,6.2,8
22105,2018-10-21,2.2,1023.2,60,16.7,19.4,.7,.4,.6,1,5.5,7.1
22105,2018-10-22,5.4,1019.6,67,17.5,19.4,1,.6,.9,1.4,3,4
22105,2018-10-23,5.4,1015.6,59,17.3,19.7,1.2,.7,1,1.8,3.8,4.6
22105,2018-10-24,3.2,1019.1,50,16.2,20.1,1.5,.9,1.2,2.1,5.2,6.4
22105,2018-10-25,3.4,1020.4,56,16.8,19.4,.8,.5,.6,1.1,4.9,6.4
22105,2018-10-26,7.1,1010.9,62,16.5,18.4,1.5,.9,1.6,2.4,3.8,4.3
22105,2018-10-27,9.1,1009.8,44,12.9,18.5,3.6,2.2,2.7,4.6,6.3,8
22105,2018-10-28,8,1008.6,56,12.6,19,2.8,1.7,2.2,3.7,5.7,7.1
22105,2018-10-29,6.1,1011.7,46,12.1,19,2.7,1.6,2.1,3.7,6.1,8
22105,2018-10-30,4.9,1018.2,51,10.4,17.8,2.5,1.5,2.6,4.4,6.3,8
22105,2018-10-31,5.5,1021.2,51,11,17.7,2.2,1.3,2,3.2,5.8,7.1
22105,2018-11-01,2.2,1024.9,49,13.3,17.4,1.3,.8,1,1.7,6.9,9.1
22105,2018-11-02,2.6,1027,49,14.7,17.5,1.2,.7,.8,1.5,7.3,9.1
22105,2018-11-03,5.6,1023.9,55,15.9,17.9,1.2,.7,1.3,2.4,5.1,8
22105,2018-11-04,2.7,1020.9,57,16,18,.9,.6,1.3,1.9,3.8,4.9
22105,2018-11-05,3.4,1023,65,15.5,17.5,1,.6,1.1,1.8,5.4,8
22105,2018-11-06,5.2,1025.4,69,14.8,17.3,1.8,1,1.3,2.3,6.4,7.1
22105,2018-11-07,4.6,1025.3,84,13.9,17.1,2.4,1.4,1.8,3.4,5.5,6.4
22105,2018-11-08,6.9,1014.9,88,15.6,17.1,3.3,2,2.7,4.1,5.7,7.1
22105,2018-11-09,8.3,1013.1,55,15.7,16.3,3.2,1.9,2.8,4.8,6.1,8
22105,2018-11-10,4.8,1022.4,60,14.6,16,1.7,1,1.5,2.3,5.3,8
22105,2018-11-11,3.4,1020.9,60,14.3,16.2,1.1,.6,.8,1.3,4.9,7.1
22105,2018-11-12,6.6,1018.6,62,12.4,16,2.1,1.3,1.7,3.2,5.3,7.1
22105,2018-11-13,4.3,1019.8,55,12,15.6,1.5,.9,1.4,2.4,5.2,5.8
22105,2018-11-14,5.7,1023.6,65,10.9,15.4,2.3,1.4,1.6,2.8,5.9,6.4
22105,2018-11-15,2.9,1024.3,56,12.5,15.4,1.3,.7,1.1,1.8,5.4,7.1
22105,2018-11-16,3.5,1019.8,56,13.8,15.2,1.2,.7,1.6,2.7,4.1,8
22105,2018-11-17,5.1,1021.3,71,11.3,15.3,2.6,1.6,2.3,3.9,6.3,8
22105,2018-11-18,4.3,1018.7,48,12.1,15.3,1.5,.9,1.1,1.7,5.2,6.4
22105,2018-11-19,5.3,1020.6,44,11.1,15.1,1.8,1.1,1.4,2.5,5.2,6.4
22105,2018-11-20,6.8,1022.9,41,10.9,15.2,1.8,1.1,1.5,2.5,4.7,5.8
22105,2018-11-21,5.7,1021.8,55,10.7,15,1.6,1,1.5,2.6,4.8,7.1
22105,2018-11-22,9.1,1021.7,42,7.4,14.7,3.4,2.1,2.8,4.7,6.4,7.1
22105,2018-11-23,4.9,,40,5.8,14.4,2.7,1.6,2.2,3.5,6.5,9.1
22105,2018-11-24,5.5,1023.8,56,8.7,14.3,1.5,1,1.2,2.1,4.6,7.1
22105,2018-11-25,4.9,1022,50,10.5,14.2,1.3,.8,1.2,1.9,4.1,5.8
22105,2018-11-26,3.7,1023.2,54,12.1,14.2,1.2,.8,1,1.6,4.8,6.4
22105,2018-11-27,4,1019.8,50,13.3,14.4,1.5,.9,1.1,2.2,4.3,5.3
22105,2018-11-28,6.5,1022.7,47,9.7,15,2.5,1.5,2.4,4.1,6,7.1
22105,2018-11-29,4.9,1024.4,44,10,15,1.7,1,1.4,2.3,5.2,6.4
22105,2018-11-30,3.4,1024.4,43,9,14.5,1.8,1,1.4,2.3,5.9,7.1
22105,2018-12-01,4.5,1026.6,48,9.9,14.1,2.3,1.4,2.4,3.8,6,8
22105,2018-12-02,4.7,1024.2,67,13,14.3,1.9,1.1,1.4,2.2,5.4,8
22105,2018-12-03,4.4,1016,88,14.6,14.6,1.8,1.1,1.5,2.7,5,5.8
22105,2018-12-04,5,1015.1,83,12.2,15.5,2.3,1.4,2.3,3.6,5.9,9.1
22105,2018-12-05,6.3,1024.2,74,8.2,15.4,4.5,2.7,3.3,5.9,8.3,9.1
22105,2018-12-06,10.2,1018.5,72,8.5,14.9,4.5,2.7,3.5,6.2,7,9.1
22105,2018-12-07,9.2,1025,45,1,14,5.1,3,4.1,7.6,7.8,10.7
22105,2018-12-08,9.6,1027.3,50,-.8,13.6,4,2.4,2.7,4.9,7.3,9.1
22105,2018-12-09,5.2,1032,52,.9,13.3,2.7,1.6,2.4,4,6.9,8
22105,2018-12-10,3.8,1032.5,52,4.8,14.1,1.6,.9,1.2,2.1,5.8,7.1
22105,2018-12-11,5.2,1026.6,60,6.5,14.2,1.9,1.1,1.9,3.1,5.6,6.4
22105,2018-12-12,9.1,1024.7,63,4.9,14.3,4.2,2.5,3.1,5.8,7.2,9.1
22105,2018-12-13,8.3,1023,51,4.5,15.7,3.1,1.9,2.5,4.5,6.8,8
22105,2018-12-14,7.5,1030.8,59,4,16.3,3.3,2,2.3,5.4,7,8
22105,2018-12-15,4.2,1029,48,6.6,14.7,1.9,1.1,1.5,2.5,6.3,7.1
22105,2018-12-16,4.8,1017.8,43,8.4,13.8,1.6,.9,1.2,1.9,4.5,6.4
22105,2018-12-17,8.4,1014,45,7,13.7,2.4,1.5,2.2,3.4,5.5,7.1
22105,2018-12-18,7.4,1018.1,42,6.4,14.8,2.9,1.7,2.2,4,6.4,7.1
22105,2018-12-19,7.6,1017.7,42,9.7,15.1,2.4,1.5,2,3.2,5.3,6.4
22105,2018-12-20,3.6,1022.5,44,9.2,16.1,1.8,1.1,1.6,2.7,5.9,7.1
22105,2018-12-21,5.6,1021.8,60,12.3,15.9,1.4,.9,1.2,2,4.5,6.4
22105,2018-12-22,4.4,1019.9,58,11.2,15.6,1.4,.8,1.1,2,4.3,4.9
22105,2018-12-23,6.5,1019.4,56,9.4,15.7,2.5,1.5,2.7,4.8,5.6,7.1
22105,2018-12-24,4.5,1023.4,39,5.5,16,2.8,1.7,2.3,4.1,7,8
22105,2018-12-25,5,1021.6,44,6,15.7,1.7,1.1,1.4,2.4,5.7,7.1
22105,2018-12-26,6.7,1020.2,45,6.9,15.4,2,1.2,2,3.2,5.2,7.1
22105,2018-12-27,10.3,1021.3,56,.3,15.9,4.8,2.9,3.4,5.6,7.7,8
22105,2018-12-28,8.9,1024.1,60,.2,15.9,3.9,2.3,2.7,4.6,7.5,9.1
22105,2018-12-29,8.3,1027.8,53,-.1,14.4,4.1,2.5,3.2,5.4,7.8,9.1
22105,2018-12-30,6.4,1033.8,54,1.7,13.4,3.6,2.1,2.8,5.2,7.3,9.1
22105,2018-12-31,2.2,1033.6,41,4.7,14.2,3.7,2.2,2.9,5.3,7.9,10.7
22105,2019-01-01,6.3,1027.5,44,3.5,14.4,2.9,1.8,2.4,3.8,7.7,9.1
22105,2019-01-02,5.1,1028.9,44,3.3,14.8,2.2,1.3,1.7,2.8,6.4,7.1
22105,2019-01-03,4.3,1031,43,4.6,15.1,2.4,1.4,1.8,3.2,6.7,7.1
22105,2019-01-04,4.3,1025.9,39,7,15.2,1.9,1.1,1.5,2.6,6.4,8
22105,2019-01-05,7.2,,49,5,15.2,2.9,1.8,2.5,4.6,6.1,8
22105,2019-01-06,3,1025.3,52,5.3,15.2,2.3,1.4,1.9,4.1,6.9,8
22105,2019-01-07,5.8,1023.4,41,5.6,15,2,1.2,1.4,2.3,6.1,7.1
22105,2019-01-08,8.3,1022.8,45,4.1,14.6,2.7,1.6,3.2,5.5,5.8,8
22105,2019-01-09,6.1,1028.9,50,3.2,14.1,3.6,2.2,3.7,6.7,7.6,8
22105,2019-01-10,6.4,1019.6,35,7.6,14.2,2,1.2,1.6,2.3,5.2,7.1
22105,2019-01-11,3.1,1024.2,52,6.9,14.6,1.7,1,1.4,2.2,5.9,7.1
22105,2019-01-12,4.1,1021.3,69,7.2,14.6,1.7,1,1.2,2,5.5,7.1
22105,2019-01-13,5.2,1023,68,7.6,14.4,1.8,1,1.6,2.7,4.7,5.3
22105,2019-01-14,3.7,1022.9,49,8.5,14.4,1,.6,1.1,1.9,4.3,6.4
22105,2019-01-15,9,1018.1,52,5.6,14.3,2.7,1.7,2.2,3.7,5.1,6.4
22105,2019-01-16,7.4,1020.6,48,2.3,14.6,3.3,2,2.6,4.6,7.2,9.1
22105,2019-01-17,8.8,1017.6,48,5.3,14.6,3,1.8,2.1,3.8,6.3,7.1
22105,2019-01-18,3.4,1024.2,42,6.2,14.7,2.8,1.7,2.4,3.8,7.5,9.1
22105,2019-01-19,2.2,1021.3,40,7.8,14.6,1.6,.9,1.4,2.5,6.3,8
22105,2019-01-20,8.2,1015.5,50,5.8,14.4,2.8,1.7,2.7,4.5,5.7,8
22105,2019-01-21,7.9,1016.4,47,5.1,14.1,3,1.8,2.3,3.6,6.7,8
22105,2019-01-22,6.3,1015.6,41,6.6,14.2,2.3,1.4,2.6,4.6,6.1,9.1
22105,2019-01-23,8.3,1015.7,45,7.2,13.9,2.7,1.7,2.2,3.8,5.6,6.4
22105,2019-01-24,3,1022.2,49,5.3,14.2,2.3,1.4,1.8,3.4,6.8,8
22105,2019-01-25,8.3,1019.2,51,4.6,14.8,3.3,1.9,3.6,5.6,6.2,8
22105,2019-01-26,9.8,1022.9,58,3,14.2,5,3,3.6,6.9,7.8,9.1
22105,2019-01-27,5.9,1022.1,40,7.3,14.2,2.7,1.6,2.1,3.8,7.3,8
22105,2019-01-28,9.6,1017.3,47,6.2,13.4,3.4,2,2.9,4.9,5.7,7.1
22105,2019-01-29,5,1025.2,48,6.3,13.3,2.4,1.4,2.2,3.6,6.9,8
22105,2019-01-30,2.3,1020.7,35,9.5,13.2,2,1.2,1.4,2.4,8.2,9.1
22105,2019-01-31,8,1016.9,67,4.4,13.4,3.9,2.4,4.1,6.5,6.8,9.1
22105,2019-02-01,5.4,1018.6,47,3.5,13.5,2.4,1.5,2.2,3.5,6.9,8
22105,2019-02-02,5,1019.3,45,7.1,13,1.7,1,1.4,2.7,5.3,6.4
22105,2019-02-03,6.1,1010.4,77,8.7,12.4,2.1,1.2,1.9,3.5,5.4,7.1
22105,2019-02-04,7.7,1019.8,40,6.6,12.8,3.5,2.2,3.4,6.5,6.9,9.1
22105,2019-02-05,5.4,1020,38,8.3,12.7,2.1,1.3,1.8,3,5.9,9.1
22105,2019-02-06,3.8,1014.8,48,10.2,13.3,1.1,.7,1.1,2,4.8,7.1
22105,2019-02-07,7,1016.3,68,5.4,13.1,3.2,1.9,2.8,4.8,7.1,8
22105,2019-02-08,5.3,1023.5,56,1,13,3.3,2,3.1,5.8,7.2,8
22105,2019-02-09,8.3,1022.4,62,2.2,12.7,3.4,2.1,3.4,5.4,6.7,8
22105,2019-02-10,3.6,1028.1,74,1.8,12.9,2.4,1.5,2.4,3.5,6.9,8
22105,2019-02-11,8.4,1026.5,52,3.3,12.9,2.7,1.7,2,3.5,5.8,7.1
22105,2019-02-12,5.2,1031.3,42,3.1,12.3,2.3,1.4,1.8,3,5.8,6.4
22105,2019-02-13,7.6,1029.4,51,2.9,11.8,2.7,1.6,2.7,4.6,6.1,8
22105,2019-02-14,4.9,1031.5,53,2.7,12.9,2.2,1.3,2.1,3,6.3,7.1
22105,2019-02-15,7,1020.5,54,6.6,12.9,2,1.2,1.6,2.7,4.8,7.1
22105,2019-02-16,7,1019.3,61,3.2,13,2.7,1.6,2.3,3.6,6.2,8
22105,2019-02-17,3.6,1021.4,46,4.2,12.1,1.7,1,1.6,2.5,6.3,7.1
22105,2019-02-18,3.1,1023.2,46,7.9,12.1,1.2,.8,.9,1.5,5.3,7.1
22105,2019-02-19,5,1016.6,72,7.2,13.3,1.3,.8,1.1,2.2,3.7,4.3
22105,2019-02-20,7.1,1020.8,55,6.3,12.9,2.4,1.4,1.9,3.2,5.4,7.1
22105,2019-02-21,3.7,1025,56,7.2,12.1,1.5,.9,1.2,2,6,8
22105,2019-02-22,4,1020.2,55,8.8,12.2,1.3,.8,1.1,1.8,6,8
22105,2019-02-23,5.6,1023.9,52,7.5,12.3,2,1.2,1.7,2.7,5.2,6.4
22105,2019-02-24,5.7,1020,56,10,12.1,1.5,.9,1.2,2,4.4,6.4
22105,2019-02-25,6.2,1019.6,51,9,12.2,2.2,1.3,1.8,3.2,5.2,6.4
22105,2019-02-26,5.1,1022.9,57,8.4,13.2,1.5,.9,1.2,2.2,4.9,5.8
22105,2019-02-27,6.7,1021.4,64,9.5,13.6,1.9,1.2,1.6,2.6,5,5.8
22105,2019-02-28,5.1,1017.3,62,8.7,11.9,1.6,1,1.3,2.2,4.6,5.3
22105,2019-03-01,2.1,1020.2,56,9.2,12.2,.8,.5,.6,.9,4.4,4.9
22105,2019-03-02,4.5,1019.6,57,9.9,12.2,.6,.4,.8,1.2,3.4,5.3
22105,2019-03-03,5.3,1013.6,59,10.2,13.2,1.1,.7,.8,1.4,4.2,5.3
22105,2019-03-04,3.4,1013.7,56,10.3,14.2,1.2,.8,1,1.9,5,6.4
22105,2019-03-05,4.7,1017.9,56,12.2,14.8,1.6,1,1.3,2.3,6.1,6.4
22105,2019-03-06,5.1,1014.8,53,11.3,12.7,1.4,.9,1.1,1.8,5.8,7.1
22105,2019-03-07,7.1,1018.1,58,7,11.9,3.3,2,2.9,5.1,6.6,8
22105,2019-03-08,6.4,1022.7,58,10,13.8,2.1,1.3,1.7,2.8,5.9,7.1
22105,2019-03-09,4.9,1018.7,50,12.7,13.3,1.6,1,1.3,2.2,5.1,5.8
22105,2019-03-10,3.7,1013.6,58,10.6,12.3,1.5,.9,1.8,3,5.2,6.4
22105,2019-03-11,5.9,1006.8,58,9.6,12.3,2.3,1.4,1.7,3.2,6,7.1
22105,2019-03-12,8.7,1006.4,48,9.2,12.1,2.4,1.5,2.6,3.7,5.2,6.4
22105,2019-03-13,11.4,1014.8,37,6.1,11.8,4.6,2.7,3.4,6.1,6.9,8
22105,2019-03-14,5.4,1021.2,32,7.1,11.9,2.4,1.4,2.5,3.7,6.8,9.1
