지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
21229,2015-02-04,3.5,1021.6,72,5.1,11.8,2.2,1.5,1.9,2.9,9.4,10.7
21229,2015-02-05,11,1018.6,68,3.8,11.8,3.2,2.2,2.8,4.4,6.2,9.1
21229,2015-02-06,4.3,1022.3,53,5.8,11.7,1.5,1.1,1.7,2.6,6.5,7.1
21229,2015-02-07,4.6,1018,55,8,11.6,1.3,.9,1.3,2.1,6.2,7.1
21229,2015-02-08,10.7,1015.4,76,1,11.6,4.8,3.4,5.8,8.1,8.5,10.7
21229,2015-02-09,12.2,1019.6,66,-.1,11.4,5,3.6,4.4,6.3,8.6,10.7
21229,2015-02-10,9,1014.4,48,5.7,11.4,3.7,2.6,3.9,5.6,8,9.1
21229,2015-02-11,6.1,1010,52,7.6,11.4,2.5,1.7,2.2,3.2,6,7.1
21229,2015-02-12,9.7,1008.1,58,4.1,11.4,3,2.2,4.8,6.8,6.5,9.1
21229,2015-02-13,10.6,1014.4,59,1.6,11.2,3.9,2.9,4.2,5.4,7.7,9.1
21229,2015-02-14,8,1017.6,50,6.7,11.2,2.3,1.6,1.8,3.3,6.4,8
21229,2015-02-15,6.6,1022.2,57,7.3,11.1,1.9,1.3,2,3.3,5.6,7.1
21229,2015-02-16,5.2,1018.1,62,5.7,11,1.3,.9,1.1,2,7.3,12.8
21229,2015-02-17,6.9,1011.4,80,6.4,11,2.3,1.6,3.1,4.7,9.4,10.7
21229,2015-02-18,10.5,1016.3,75,4.9,10.7,3.2,2.3,2.9,3.8,6.7,8
21229,2015-02-19,10.8,1024.7,59,4.3,10.5,4,2.9,3.6,5.8,8,9.1
21229,2015-02-20,4.1,1028,53,5,10.8,2.1,1.5,2.8,3.9,7.3,9.1
21229,2015-02-21,7.6,1022.3,75,8,10.9,1.7,1.2,1.5,2.6,4.8,6.4
21229,2015-02-22,8.9,1012.2,81,10.5,10.9,2.6,1.9,2.4,3.6,6.5,8
21229,2015-02-23,5.5,1015.5,55,7.4,10.8,2.8,2.1,2.5,3.9,7,8
21229,2015-02-24,5.1,1016.3,52,6.4,10.8,2.1,1.4,1.9,3.6,6.8,8
21229,2015-02-25,4.7,1019.9,59,7.7,10.9,1.5,1,1.4,2.3,5.2,7.1
21229,2015-02-26,9.4,1012.7,58,8.7,10.8,2.5,1.8,2.7,3.9,5.6,8
21229,2015-02-27,10.6,1022.1,62,2.9,10.7,4.5,3.4,4,5.6,8.9,10.7
21229,2015-02-28,4.6,1026.8,57,4.9,10.6,3.5,2.5,3.7,5,9.3,10.7
21229,2015-03-01,6.4,1015,67,5.9,10.6,2.5,1.8,2.5,4,8.8,10.7
21229,2015-03-02,6.9,1018,51,6.5,10.7,2.9,2,3.4,4.7,7,9.1
21229,2015-03-03,7.3,1012.1,67,7.8,10.7,1.7,1.2,1.7,2.4,5,7.1
21229,2015-03-04,10.8,1011.2,55,4.5,10.6,4.1,2.9,4,6.5,7.6,9.1
21229,2015-03-05,6.3,1025.2,61,3.2,10.6,4.3,3.1,3.9,5.6,9.6,10.7
21229,2015-03-06,3.1,1026,52,4,10.7,2.5,1.7,2.6,3.8,9.3,10.7
21229,2015-03-07,2.7,1023.7,61,6,10.7,1.1,.8,1.5,1.8,7.6,8
21229,2015-03-08,3.3,1024.6,63,7.7,10.7,.6,.5,.6,.8,5.2,8
21229,2015-03-09,5.6,1012.6,73,7.9,10.7,1.5,1,2.4,5,4.7,6.4
21229,2015-03-10,14.2,1015.1,67,1.3,10.5,6.9,4.8,5.9,10.1,9,10.7
21229,2015-03-11,11.4,1015.5,51,4.2,10.4,5.5,3.9,5,7.7,8.5,9.1
21229,2015-03-12,9.1,1015.5,41,5.1,10.4,4.7,3.2,4.1,6.4,7.7,8
21229,2015-03-13,5.4,1017.5,49,6.6,10.4,2.6,1.9,2.5,3.6,6.2,7.1
21229,2015-03-14,4,1023.4,49,6.3,10.6,1.3,.9,1.3,2.1,5.2,6.4
21229,2015-03-15,6.8,1020.9,71,9.7,10.4,1.5,1,1.2,2.4,4.4,4.9
21229,2015-03-16,3.5,1020.4,87,10.4,10.5,1,.6,.9,1.5,4.3,5.3
21229,2015-03-17,3.7,1017,92,10.9,10.6,.8,.6,.8,1.2,4.1,4.9
21229,2015-03-18,7.9,1015.2,86,9.7,10.5,2,1.4,1.9,2.8,5.1,6.4
21229,2015-03-19,5.9,1013.3,88,9.1,10.5,2.2,1.5,1.9,2.9,6.1,6.4
21229,2015-03-20,3.6,1017.5,87,9.7,11,1.2,.8,1.2,1.8,6.5,7.1
21229,2015-03-21,3.7,1014.3,91,10.7,10.9,.8,.5,.7,1,4.2,5.8
21229,2015-03-22,6.3,1014.5,67,10.6,10.8,1.1,.7,1.2,1.5,3.8,4.6
21229,2015-03-23,7.8,1022.4,40,5.7,10.5,2.6,1.9,2.5,3.5,7,9.1
21229,2015-03-24,6.1,1029.5,49,6,10.4,2.5,1.8,2.1,3.2,7.2,9.1
21229,2015-03-25,3.3,1034.1,49,7.8,10.7,2.5,1.7,2,3.4,10.1,10.7
21229,2015-03-26,5.1,1030.4,70,10.5,10.7,1.8,1.3,2,2.8,9.4,10.7
21229,2015-03-27,5,1023.8,80,11.3,10.8,1.2,.8,1.2,1.9,5.5,9.1
21229,2015-03-28,3.8,1015.4,78,11.8,10.9,1.6,1.1,1.4,2.4,5.7,6.4
21229,2015-03-29,3.6,1015.2,74,11.4,11,1.2,.8,1.1,1.7,5.2,6.4
21229,2015-03-30,5.6,1019.1,82,11.4,11.1,1,.7,1.1,1.7,4.4,5.3
21229,2015-03-31,4,1014.8,90,12.2,11.2,1.3,.9,1.3,2.1,5,5.8
21229,2015-04-01,7.4,1016.6,85,9.7,10.9,2.3,1.5,2.8,4.5,5.6,7.1
21229,2015-04-02,7.1,1013.8,81,10.2,10.8,1.8,1.3,2,2.8,5,5.8
21229,2015-04-03,9.9,1004.1,83,11.3,10.8,4.3,2.9,4.5,6.7,7.4,9.1
21229,2015-04-04,4.4,1018.4,77,8.6,10.7,2.1,1.5,2,2.9,7.3,9.1
21229,2015-04-05,3.9,1014.9,77,9.3,10.7,1.6,1.1,1.4,2.2,7.7,8
21229,2015-04-06,5,1018.3,73,9.1,10.7,1.5,1.1,2.1,2.8,6.4,7.1
21229,2015-04-07,8.4,1025.8,62,5.9,10.6,3.1,2.1,2.4,3.9,7.1,8
21229,2015-04-08,6.3,1028,55,6.4,10.7,1.9,1.3,1.7,2.5,5.6,7.1
21229,2015-04-09,4.2,1026,59,8.1,10.7,1,.7,1,1.5,4.8,5.8
21229,2015-04-10,3.3,1023.7,70,9.3,10.9,.8,.6,.6,1,4.1,4.9
21229,2015-04-11,4,1026.7,70,9.9,11.1,.9,.6,.8,1.5,4.4,4.9
21229,2015-04-12,5.8,1028.4,82,10.7,11.1,1.3,.9,1.6,2.1,4.7,5.8
21229,2015-04-13,8.9,1020,84,10.4,11.1,3.2,2.1,2.5,3.8,6.7,7.1
21229,2015-04-14,7.6,1006,90,9.8,11.2,2.3,1.6,2.2,3.6,6.2,7.1
21229,2015-04-15,5.7,1004.8,79,10.3,10.8,1.4,.9,1.2,2,4.6,5.8
21229,2015-04-16,7.4,1005,78,12.7,11.3,2.8,2.1,3.6,5.1,7.4,8
21229,2015-04-17,8.7,1012.8,59,12.1,11,3.1,2.2,2.9,4.3,6.4,8
21229,2015-04-18,5.3,1015.1,79,12.3,11,1.5,1.1,2,2.7,5.8,8
21229,2015-04-19,3.5,1010.3,95,12.4,11.3,1.1,.8,1.4,1.9,4.9,7.1
21229,2015-04-20,9.5,1004,88,9.9,11,3.3,2.2,3.4,5.6,6.7,9.1
21229,2015-04-21,5.1,1014.7,83,10.4,11.2,2.2,1.5,2.3,4,7.4,9.1
21229,2015-04-22,1.8,,83,12.7,11.6,1,.7,1.1,1.8,4.5,7.1
21229,2015-04-23,5,,84,12.8,11.6,.9,.6,1.5,2.2,3.7,5.3
21229,2015-04-24,3.2,1017.9,70,13.7,11.9,1.3,.9,1.4,2.3,5.3,6.4
21229,2015-04-25,2.9,1018.8,84,13.1,12.6,.7,.4,.7,1.2,4.4,5.3
21229,2015-04-26,5.5,1015.5,80,14.1,12.2,1.4,1,1.3,2,4.7,5.3
21229,2015-04-27,4.9,1013.6,81,14.7,12.7,1.5,1,1.3,2.2,5.4,6.4
21229,2015-04-28,3.8,1014.7,86,14.1,12.4,1.2,.8,1.3,1.9,4.8,6.4
21229,2015-04-29,2.3,1014.8,88,14.6,13.7,.6,.4,.6,.9,5.5,7.1
21229,2015-04-30,2.2,1014.4,98,13.7,14,.6,.4,.6,.8,4.9,7.1
21229,2015-05-01,2.8,1014.1,95,15.3,14.2,.3,,.3,.4,4.1,6.4
21229,2015-05-02,4.3,1012.1,91,15.6,14,.7,.5,.8,1.1,3.5,4.6
21229,2015-05-03,3.4,1008.8,92,15.6,14.1,.8,.5,1,1.9,3.7,4.3
21229,2015-05-04,5.1,1004.4,90,14.2,14,1.3,.9,1.4,2.3,4.6,7.1
21229,2015-05-05,6.1,1008.9,80,14.5,14,1.2,.9,1.4,2.6,5,6.4
21229,2015-05-06,3.3,1009.5,90,14.7,14.1,1.1,.8,1.4,1.9,4.9,5.8
21229,2015-05-07,2.3,1011.1,90,14.8,14.2,.7,.5,.6,1,4.2,4.9
21229,2015-05-08,2.4,1012.6,82,15.3,14.1,.5,.3,.5,.7,3.6,4.3
21229,2015-05-09,5.6,1012.4,83,14.5,14.4,.9,.6,1.2,2.3,3.5,5.8
21229,2015-05-10,4.2,1020,67,13.3,14.7,1.3,.9,1.4,2.3,5.6,6.4
21229,2015-05-11,7.5,1016.1,80,14.8,14.4,1.5,1,1.6,2.6,4.5,5.3
21229,2015-05-12,10.1,,86,15.2,13.7,3.8,2.7,3.1,6,7.1,9.1
21229,2015-05-13,11.7,1000.2,77,15.9,13.5,4.5,3.2,4,6.2,7.5,9.1
21229,2015-05-14,6.9,1006.2,87,16,14.3,3.2,2.1,3.2,5.4,7.1,8
21229,2015-05-15,4.6,1007.3,91,,,1.5,1,1.7,2.5,5.8,9.1
21229,2015-05-16,3.9,,89,,,.8,.5,.9,1.4,4.8,7.1
21229,2015-05-17,3.2,1009.6,78,16.3,15.1,.8,.6,.9,1.4,4.3,6.4
21229,2015-05-18,6.1,1004.2,83,15.8,15.1,1.2,.9,1.3,2.1,4.4,5.3
21229,2015-05-19,3.8,1004,89,15.7,15.1,1,.7,1,1.3,5.6,9.1
21229,2015-05-20,4.5,1006.5,75,15,14.7,1.4,1,1.4,2.2,7.4,9.1
21229,2015-05-21,5.7,1010.3,79,16.2,15,1.2,.9,1.2,2,6.7,9.1
21229,2015-05-22,5.5,1009.8,78,17.3,15.5,1.4,1,1.2,1.9,5,5.8
21229,2015-05-23,3.6,1008.9,85,17,15.7,1.1,.8,1.1,2,5.2,5.8
21229,2015-05-24,2.9,,90,17.3,16.5,.9,.6,.9,1.4,4.4,5.3
21229,2015-05-25,2.9,1008.8,91,17.4,16.9,.4,.3,.4,.5,3.2,3.8
21229,2015-05-26,3.1,1008.8,91,18.3,17.6,.4,.3,.3,.5,3.1,7.1
21229,2015-05-27,4.6,1009.8,86,17.2,17.2,.8,.6,.8,1.3,3.7,5.3
21229,2015-05-28,3.3,1011.2,91,17,17.2,.7,.5,.7,.9,4.4,5.8
21229,2015-05-29,3,1007.5,92,18.5,17.9,.4,,.4,.5,4.2,5.3
21229,2015-05-30,3.5,1003.4,85,18.6,17.6,.5,,.5,.6,3.4,4.6
21229,2015-05-31,3.2,1008.3,88,17.6,17.9,.5,.4,.5,.8,3.5,4.3
21229,2015-06-01,5.4,1008.7,92,18.2,17.8,.8,.6,.9,1.2,3.4,4.3
21229,2015-06-02,4.3,,91,19,18.4,1,.6,.7,1.2,4.2,4.9
21229,2015-06-03,7,1004.1,74,19,18.3,1.7,1.2,1.7,3,5.5,6.4
21229,2015-06-04,3.7,1010.3,84,18.7,18.6,1,.7,1.2,1.9,6.5,10.7
21229,2015-06-05,5.9,1007,79,17.6,18,1.6,1.1,1.3,2,7.4,9.1
21229,2015-06-06,2.9,1013.8,75,17.6,18.3,1.2,.8,.9,1.8,8.9,10.7
21229,2015-06-07,5.9,1015,87,18.2,17.9,1.3,.9,1.1,1.8,7.6,10.7
21229,2015-06-08,5.4,1008.2,91,18.7,17.9,1.2,.8,1,1.7,4.2,7.1
21229,2015-06-09,2.6,1006,94,18.5,18.5,.9,.7,.8,1.2,5.1,5.8
21229,2015-06-10,2.6,1008.7,92,20.2,19.5,.5,.3,.4,.6,4,5.3
21229,2015-06-11,4.6,1005.7,95,19.2,19.5,.8,.5,.8,1.4,4,6.4
21229,2015-06-12,5.3,1002.6,92,19.3,19.4,1.5,1,1.4,2.1,5.3,6.4
21229,2015-06-13,2.8,1008.5,90,19.1,19.5,1.2,.8,1.1,1.6,5.6,6.4
21229,2015-06-14,3.4,1007.9,92,20.2,20,1.1,.8,1.1,1.6,5.2,6.4
21229,2015-06-15,,,,,,,,.5,.7,,5.3
21229,2015-06-16,,,,,,,,.5,.7,,5.3
21229,2015-06-17,4,1006.5,92,20.4,21.2,.5,.4,.5,.9,2.9,3.4
21229,2015-06-18,6.8,1007.8,90,20.2,21.1,1.3,.9,1.2,1.9,4.2,5.3
21229,2015-06-19,7.5,1009,87,19.2,20.7,1.5,1,1.2,1.8,4.4,7.1
21229,2015-06-20,3.5,1009.6,86,18.9,20.5,.9,.7,1,1.3,5.9,6.4
21229,2015-06-21,2.6,1010.5,85,20.1,20.8,.6,.4,.5,.8,4.9,5.8
21229,2015-06-22,5,1010.8,87,20.5,20.7,.7,.5,.7,1.1,3.4,4.3
21229,2015-06-23,3,1012,89,21,21.2,.6,.4,.7,1.1,3.9,4.3
21229,2015-06-24,3,1011.3,86,21.3,21.6,.5,.3,.5,.8,5.6,7.1
21229,2015-06-25,4.5,1007.3,85,21.4,21.8,.9,.6,.8,1.3,4.2,5.3
21229,2015-06-26,9.1,993.2,97,20.7,21.2,2.7,1.8,3.5,5.4,5.7,8
21229,2015-06-27,8.6,1004.7,88,18.5,18.7,4.4,3.1,3.8,5.6,8.7,10.7
21229,2015-06-28,4.3,1011.3,85,17.7,18.6,3.8,2.5,2.9,4.7,9.8,10.7
21229,2015-06-29,6.1,1007.8,89,19,18.9,2.3,1.6,2.2,3.3,8.6,10.7
21229,2015-06-30,3.6,999.9,96,19.8,19.3,1.2,.8,1.1,1.6,4.9,8
21229,2015-07-01,4.7,994,91,20,19.7,1.2,.8,1.4,2,4.4,5.3
21229,2015-07-02,5.6,1000.2,83,20.8,19.7,1.5,1,1.3,2.2,5.4,6.4
21229,2015-07-03,4.5,1004.7,91,20.4,20,1.2,.8,1,1.8,6.5,9.1
21229,2015-07-04,5.5,1009.5,81,19.7,20.5,1.5,1,1.3,2.3,7,9.1
21229,2015-07-05,2.3,1012.4,77,19.7,20.9,.8,.6,.8,1.3,6,7.1
21229,2015-07-06,2.4,1013,82,20.4,21.3,.5,.4,.5,.9,4.6,6.4
21229,2015-07-07,3.2,1012.4,87,20.9,21.3,.4,.3,.4,.6,3,4.6
21229,2015-07-08,7.2,1013.6,93,20.2,21,1.5,1,1.6,2.4,4.8,9.1
21229,2015-07-09,4.7,1016.4,91,21.1,21,1.5,1,1.3,2.2,7.5,9.1
21229,2015-07-10,3.1,1015.9,88,21.1,21.2,.8,.5,.8,1.1,5.1,7.1
21229,2015-07-11,3.5,,96,21.3,21.3,.6,.4,.5,.8,3.8,4.3
21229,2015-07-12,6.3,1003.5,92,23,21.2,1.4,1,2.4,3.5,7.1,10.7
21229,2015-07-13,13.8,993.8,90,22.4,20.4,5.1,3.6,4.6,7.3,7.7,9.1
21229,2015-07-14,6.3,1001.6,92,21.4,20.4,2.8,1.9,3.4,5,6.6,8
21229,2015-07-15,4.6,1006.8,96,20.6,20.4,1.2,.8,1.4,2.2,4.4,5.3
21229,2015-07-16,10.3,1008.4,87,19.4,20.2,3.6,2.5,3.6,5.8,6.9,10.7
21229,2015-07-17,11.2,1004.7,87,19.2,19.8,5.1,3.4,3.8,6.5,8.1,9.1
21229,2015-07-18,4.4,1009.3,86,20.2,20.1,2.4,1.7,2.8,3.9,7,8
21229,2015-07-19,2.6,1013,89,20.7,20.6,.9,.7,.9,1.4,5.9,7.1
21229,2015-07-20,2.7,1012.1,96,21.5,21.1,.6,.4,.5,.8,4.2,5.8
21229,2015-07-21,2.8,1008.6,96,21.5,21.2,.5,.3,.4,.6,4,4.6
21229,2015-07-22,1.7,1007.6,98,21.7,21.4,.6,.4,.4,.7,5.8,9.1
21229,2015-07-23,3.9,1007.3,99,22.3,21.5,1.3,.9,1.4,2.2,6.6,8
21229,2015-07-24,9.8,1005.3,97,22.8,20.8,2.9,2,2.8,4.4,6.4,7.1
21229,2015-07-25,7.9,1006.7,95,22.8,21.2,2.5,1.8,2.3,3.4,6,7.1
21229,2015-07-26,4.6,1007.8,94,23.3,21.9,1.3,.9,1.6,2.5,4.7,5.8
21229,2015-07-27,2.5,1006.3,97,23.3,22.4,.5,.4,.5,.7,5.1,10.7
21229,2015-07-28,1.9,1006.6,94,24.8,23.2,.8,.5,.7,1.1,4.1,5.8
21229,2015-07-29,3.3,1005.9,95,24.9,24.1,.7,.5,.7,1.1,5,5.8
21229,2015-07-30,3.6,1007.3,94,25.6,24.3,1,.7,.9,1.4,5.6,5.8
21229,2015-07-31,3.7,1008.1,95,25.8,24.9,.9,.6,.8,1.2,5.2,5.8
21229,2015-08-01,2.5,1010.4,98,25.6,25.5,.8,.6,.7,1,4.2,5.3
21229,2015-08-02,5.5,1009.8,97,25,24.9,1.1,.8,1,1.5,4.5,5.3
21229,2015-08-03,5.7,1008.3,95,25.4,24.7,1.1,.8,1,1.6,5,5.8
21229,2015-08-04,6.8,1006.1,94,25.5,25.4,1.7,1.1,1.3,2.7,5.1,5.8
21229,2015-08-05,5,1007.5,93,25.8,25.5,1.2,.9,1.2,1.7,5,5.8
21229,2015-08-06,3.5,1012.1,98,25,25.8,.7,.5,.6,1,3.7,4.9
21229,2015-08-07,2.6,1016.1,98,25.4,25.7,.3,,.2,.4,3.6,7.1
21229,2015-08-08,2.4,,94,26.1,26.6,.4,.3,.4,.5,3.1,6.4
21229,2015-08-09,2.9,1010.1,91,26.2,26.4,.5,.4,.4,.6,6.9,12.8
21229,2015-08-10,2.2,,92,,26.8,.7,.5,.8,1,9.5,12.8
21229,2015-08-11,2.2,1006.6,91,26.8,27,.5,.4,.5,.8,8.9,10.7
21229,2015-08-12,4.1,1005.4,78,25.9,26.6,.7,.5,.9,1.2,4.3,9.1
21229,2015-08-13,3.6,1004.3,85,25.3,25.9,.9,.6,.8,1.3,7.9,9.1
21229,2015-08-14,2.1,1006,84,25.1,26.3,.8,.5,.6,1,6.4,8
21229,2015-08-15,2.8,1008.4,82,25.4,26.3,.7,.5,.6,.9,5.4,6.4
21229,2015-08-16,2.4,1008.4,81,25.9,26.5,.6,.4,.5,.8,5.6,6.4
21229,2015-08-17,4.8,1007.2,84,25.9,26.3,.9,,1.2,1.9,4.9,6.4
21229,2015-08-18,5.4,1012.6,84,25.5,26.2,1.9,1.4,1.8,3,6.9,8
21229,2015-08-19,3,1014.2,81,25.6,26,2.1,1.4,1.8,2.9,8.4,9.1
21229,2015-08-20,3.8,1009.6,87,25.7,26,1.1,.8,1.1,1.7,7.1,8
21229,2015-08-21,5.1,1004.2,89,23.8,25.8,1,.7,1,1.8,4.1,7.1
21229,2015-08-22,1.8,1005.5,83,25.1,25.9,1,.7,.9,1.4,5.8,7.1
21229,2015-08-23,2.9,1008.7,84,25.5,25.9,1.5,1,1.5,1.9,6.9,7.1
21229,2015-08-24,8.2,1009.5,86,24.8,25.2,2.7,1.8,2.9,4.1,7.4,8
21229,2015-08-25,16.2,995.7,94,22.5,23.8,6.9,4.7,8.3,11.6,8.5,10.7
21229,2015-08-26,12.3,999.5,85,20.3,22.1,6.4,4.7,6.5,9.7,10.1,10.7
21229,2015-08-27,6.3,1006.3,91,22.4,21.8,2.8,2,2.9,4.3,8.7,9.1
21229,2015-08-28,2.4,1008.2,94,22.7,22.1,1,.7,.9,1.4,6.1,8
21229,2015-08-29,3,1008.9,97,22.7,22.9,.7,.5,.6,.9,5.7,9.1
21229,2015-08-30,1.1,1011.3,94,22.9,23.2,.9,.6,1,1.6,6.1,8
21229,2015-08-31,2.3,1013.3,93,23.3,23.2,1,.7,.8,1.3,6.1,7.1
21229,2015-09-01,8.5,1010.1,91,23,23.3,1.9,1.3,2.2,3.2,5.3,7.1
21229,2015-09-02,4.6,1013.4,88,22.7,23.2,2,1.4,1.8,3,6.9,8
21229,2015-09-03,3.3,1010,92,23,23.3,1.1,.8,1.1,1.7,6.2,7.1
21229,2015-09-04,4.8,1012.1,79,22.7,22.9,1.1,.7,.9,1.9,4.6,6.4
21229,2015-09-05,6.7,1011.8,73,22.3,22.6,1.3,.9,1.5,2.5,5,6.4
21229,2015-09-06,9.4,1008.3,80,20.5,22.2,2.9,1.9,2.2,4.1,6.2,6.4
21229,2015-09-07,8,1013.7,71,20.9,22.1,2.3,1.6,2,3.4,6.5,7.1
21229,2015-09-08,8.5,1016.3,74,21.1,22.1,2.5,1.6,2.2,3.1,6.7,7.1
21229,2015-09-09,11.5,1013,88,20.9,21.9,4,2.8,3.5,5.9,7.6,9.1
21229,2015-09-10,8.1,1011.3,81,21.1,21.5,6.3,4.3,5.6,9,10,10.7
21229,2015-09-11,3.2,1009.4,81,21.5,21.8,3.8,2.6,3.7,5,8.8,10.7
21229,2015-09-12,4.9,1008.1,88,19.4,21.7,2,1.4,1.8,3.4,7.4,9.1
21229,2015-09-13,3.2,1015.4,68,20.3,21.8,1,.7,.9,1.5,5.3,6.4
21229,2015-09-14,2.7,1022.5,64,20.8,22.6,.6,.4,.5,.8,4.5,6.4
21229,2015-09-15,5.6,1022.8,65,20.6,21.9,1,.7,.9,1.5,4.1,5.3
21229,2015-09-16,5.5,1019,71,20.7,21.9,1.3,.9,1.1,1.7,5.1,5.8
21229,2015-09-17,7.8,1016.9,82,20.7,21.8,1.9,1.3,1.7,2.3,5.4,5.8
21229,2015-09-18,6.9,1017,79,20.4,21.5,2.1,1.5,1.7,2.6,6.3,7.1
21229,2015-09-19,3.7,1013.8,77,20.3,21.5,2,1.4,1.6,2.4,7.2,8
21229,2015-09-20,2.2,1013.4,78,20.7,21.9,1.5,1,1.4,2.2,7,8
21229,2015-09-21,2.4,1015.6,80,21.3,22.1,.8,.6,.8,1.2,6.3,7.1
21229,2015-09-22,,1017.2,84,21.5,22.4,,,.6,.8,,6.4
21229,2015-09-23,4.3,1013.5,88,22,22.3,1.1,.8,1,1.6,4.8,5.3
21229,2015-09-24,4.3,1008.9,85,21.3,22.1,1.1,.7,1.5,2.5,4.7,7.1
21229,2015-09-25,4.8,1007.8,87,21.1,21.9,1.4,1.1,1.5,1.9,5.8,6.4
21229,2015-09-26,1.3,1010.8,85,21.1,21.9,.8,.5,.7,1.2,4.3,5.8
21229,2015-09-27,2.5,1014.8,82,21.4,22.1,.6,.4,.5,.7,5.1,6.4
21229,2015-09-28,5.5,1018.7,79,21.5,22.3,1,.6,1,1.7,3.7,6.4
21229,2015-09-29,4.7,1023.7,68,20.3,22.1,1.4,1,1.4,1.9,5.7,7.1
21229,2015-09-30,5.6,1024.1,59,20.2,21.8,1.3,.9,1.2,1.7,5.2,7.1
21229,2015-10-01,10.3,999.8,87,21.5,21.9,3,2.1,3.7,5.1,6.2,9.1
21229,2015-10-02,10.8,1008.1,53,19,21.8,4.4,3,4.5,6.6,7.8,9.1
21229,2015-10-03,9.4,1014.7,70,20.6,21.1,2.4,1.7,2,3.6,5.8,7.1
21229,2015-10-04,4.6,1024.3,46,19,21.1,1.7,1.2,2.1,2.7,6.2,8
21229,2015-10-05,1.6,1024.2,53,18.9,20.9,.8,.5,.8,1.2,5,5.8
21229,2015-10-06,3.4,1021,61,19.1,20.6,.6,,.4,.8,5.3,9.1
21229,2015-10-07,2.8,1019.3,70,19.1,20.4,.7,.5,.6,.8,5.2,8
21229,2015-10-08,2,1011.6,71,19.4,20.9,.9,.6,.8,1.3,5.2,6.4
21229,2015-10-09,6.5,1007.5,62,20.3,21,2.2,1.5,2.9,4.2,7.4,12.8
21229,2015-10-10,6.3,,54,18.9,21.2,2.7,2,2.7,3.9,9.5,10.7
21229,2015-10-11,9.5,1009,57,16.7,20.5,2.8,1.9,2.4,3.7,6.5,9.1
21229,2015-10-12,7.4,1013.4,57,16.5,20.6,2.4,1.7,2.4,3.6,5.8,7.1
21229,2015-10-13,6.5,1017.1,52,18.2,20.3,1.8,1.2,1.7,2.8,5.4,7.1
21229,2015-10-14,3.9,1019.3,66,18.9,20.1,1.7,1.2,1.8,3.1,6.5,8
21229,2015-10-15,2.6,1020.9,68,18.9,20.1,.8,.6,1,1.6,5.3,8
21229,2015-10-16,3.1,1020.2,72,19.4,20.5,.7,.5,.7,1,4.5,8
21229,2015-10-17,2.3,1020.8,73,19,20.6,.6,.4,.5,.8,4.9,8
21229,2015-10-18,5.8,1018.8,79,19.4,21,.9,.6,1.7,2.1,3.7,5.8
21229,2015-10-19,5.7,,71,18.4,20.9,2.2,1.6,2.3,3.4,6.6,8
21229,2015-10-20,7.7,1016.2,72,19.1,21.3,1.9,1.4,2.2,3.1,4.8,7.1
21229,2015-10-21,6.9,1018.4,76,18.8,21.3,1.9,1.3,2,2.9,5.3,7.1
21229,2015-10-22,5.5,1023,68,15.9,21.3,2.5,1.7,2,3,7.2,8
21229,2015-10-23,5,1019.2,71,18.6,21.4,1.3,.9,1.2,1.6,5.6,7.1
21229,2015-10-24,8,1015.6,69,19.4,20.9,1.7,1.1,2.3,3.8,4.7,6.4
21229,2015-10-25,5.7,1025.5,55,14.3,20.7,2.8,2,3,4.8,8,9.1
21229,2015-10-26,5,1023.2,60,15.3,20.5,2,1.4,1.8,2.8,10,12.8
21229,2015-10-27,9,1007.7,75,18.1,20,2.9,2,2.7,4.1,6.9,9.1
21229,2015-10-28,10.1,1014.6,46,15.3,20,3.9,2.7,3.7,6,7.5,9.1
21229,2015-10-29,7.4,1019.2,48,13.6,19.5,3,2,3.2,4.6,7,8
21229,2015-10-30,8.2,1022.5,49,11.9,19.8,3,2,3.4,5,6.6,8
21229,2015-10-31,4.2,1027,48,11.9,19.2,1.4,1,1.3,1.9,6.2,8
21229,2015-11-01,2.2,1026,56,13.5,18.9,.7,.5,.7,1.3,5.7,7.1
21229,2015-11-02,4.2,1019.4,60,15.1,18.9,.7,.5,.7,1,3.8,5.8
21229,2015-11-03,3.7,1027.4,59,16.3,19,.9,.7,.9,1.4,4.8,5.8
21229,2015-11-04,6.8,1027.9,69,17.4,19,1.1,.7,1.1,1.7,4.1,5.3
21229,2015-11-05,6.7,1024.3,67,17.7,18.7,1.4,1,1.3,2.3,4.9,5.8
21229,2015-11-06,8.6,1028.2,76,15,19,2.6,1.8,2.7,4.7,6.7,9.1
21229,2015-11-07,11.1,1025.9,,,19.1,4,2.8,3.5,5.9,7.3,8
21229,2015-11-08,8.2,1015,,,18.4,4.6,3.3,4.3,6.1,8.3,9.1
21229,2015-11-09,6.4,1015.4,,,18.5,3.4,2.4,2.8,4.6,8.7,9.1
21229,2015-11-10,7,1022,,,18.4,3,2.1,2.6,3.9,9,10.7
21229,2015-11-11,8.6,1029.5,,,18.1,2.8,2.1,2.5,3.9,8.3,9.1
21229,2015-11-12,6.1,1032.3,,,18.1,1.8,1.2,1.6,2.7,7.9,8
